title,namespace,id,revision_id,revision_parentid,revision_timestamp,is_redirect,redirect_title,categories,templates,text_length,text
松苗あけみ,0,1355,91906312,,2022-10-11T05:36:44Z,false,,"日本の漫画家,東京都出身の人物,1956年生,存命人物","reflist,normdaten,manga-artist-stub,defaultsort",88,松苗 あけみは、日本の漫画家。コメディを多く手がける。内田善美の紹介で一条ゆかりのアシスタントをしていた。「有閑倶楽部」に登場するペットのニワトリ・アケミの名前のモデルである。
星野めみ,0,1356,88083496,,2022-02-17T06:47:27Z,false,,"日本の漫画家,日本の薬剤師,女性薬剤師,東京都出身の人物,20世紀生,存命人物","漫画家,内容過剰,reflist,脚注ヘルプ,normdaten,manga-artist-stub,デフォルトソート",32,星野 めみは、東京都大森出身。日本の漫画家であり薬剤師でもある。
ほそかわ春,0,1357,34308430,,2010-10-03T18:18:45Z,true,プロジェクト:漫画家/日本の漫画家 は行,,,69,転送 プロジェクト:漫画家/日本の漫画家 は行#.E3.81.BB.E3.81.9D.E3.81.8B.E3.82.8F.E6.98.A5
コンピュータビジョン,0,1358,88916939,,2022-04-06T12:36:58Z,false,,"人工知能,目,コンピュータビジョン","複数の問題,normdaten",523,コンピュータビジョンはコンピュータがデジタルな画像、または動画をいかによく理解できるか、ということを扱う研究分野である。工学的には、人間の視覚システムが行うことができるタスクを自動化することを追求する分野である。この分野はコンピュータが実世界の情報を取得する全ての過程を扱うため、画像センシングのためのハードウェアから情報を認識するための人工知能的理論まで幅広く研究されている。また、ではコンピュータグラフィックスとコンピュータビジョンの融合が注目を集めている。研究対象を大別すると、* 画像センサ カメラ レンジファインダ* 2次元画像処理 背景差分法 フレーム間差分法 オプティカルフロー 動きベクトル* 3次元画像処理 ステレオ法 エピポーラ幾何 Shape from X 因子分解法 * 認識・識別 機械学習のアルゴリズム 深層学習のアルゴリズム* 情報提示 バーチャルリアリティ 複合現実感・拡張現実感が挙げられる。これらの技術はロボットビジョン、ウェアラブルコンピュータなどとも深く結びついており、。また、背景知識として信号処理、線型代数などが要求される。人間の目と脳に匹敵するコンピュータビジョンの開発はAI完全な問題とされている。
横浜DeNAベイスターズ (ファーム),0,1359,91048191,,2022-08-19T01:44:53Z,false,,"日本プロ野球のファームチーム,横浜DeNAベイスターズ,神奈川県の野球チーム,平塚市のスポーツ,横須賀市のスポーツ,1950年設立のスポーツチーム","野球チーム,main,commonscat,横浜denaベイスターズ,日本プロ野球,デフォルトソート",316,横浜DeNAベイスターズのファームは、日本のプロ野球球団・横浜DeNAベイスターズの下部組織として設置されているファームチームである。イースタン・リーグの球団のひとつ。2000年から2010年のシーズン終了までは「湘南シーレックス」という名称だった。本拠地は横須賀スタジアム。イ・リーグ優勝歴は3度あるが、いずれもジュニア日本選手権及びファーム日本選手権が開催される前の優勝であるため、これらの大会に出場したことはない。これはイ・リーグ所属チームの中では唯一である。準本拠地であるバッティングパレス相石スタジアムひらつかで月2試合程度公式戦を行う。本拠地以外の主催試合に関しては横浜DeNAベイスターズ主催試合の地方球場一覧を参照。
山本おさむ,0,1360,91800608,,2022-10-06T07:42:48Z,false,,"山本おさむ,日本の漫画家,新聞連載の漫画家,九条の会の人物,長崎県立大村工業高等学校出身の人物,長崎県出身の人物,1954年生,存命人物","blp_sources,otheruses,漫画家,reflist,normdaten,manga-artist-stub,defaultsort",47,山本 おさむは、日本の漫画家。血液型はA型。長崎県立大村工業高校卒業。妻は同業者の久木田律子。
細馬信一,0,1361,34308724,,2010-10-03T18:54:57Z,true,プロジェクト:漫画家/日本の漫画家 は行,,,60,転送 プロジェクト:漫画家/日本の漫画家 は行#.E7.B4.B0.E9.A6.AC.E4.BF.A1.E4.B8.80
山根和俊,0,1362,88093142,,2022-02-17T21:16:06Z,false,,"日本の漫画家,日本テレネットの人物,京都府出身の人物,三重県出身の人物,1970年生,存命人物","reflist,normdaten,manga-artist-stub,defaultsort",26,山根 和俊は、日本の漫画家。三重県出身、京都府育ち。
堀江卓,0,1363,90855163,,2022-08-06T17:31:30Z,false,,"日本の漫画家,山口県出身の人物,1925年生,2007年没","reflist,normdaten,manga-artist-stub,defaultsort",137,堀江 卓は、日本の漫画家。山口県下関市出身。1956年から連載した『つばくろ頭巾』が人気となり、1957年から連載した『矢車剣之助』はテレビドラマ化されて代表作となった。他の代表作には、テレビドラマ化された『天馬天平』や、新東宝で映画化された『ハンマー・キット』などがある。
ほりのぶゆき,0,1364,92076175,,2022-10-22T13:17:00Z,false,,"日本の漫画家,法政大学出身の人物,神戸市出身の人物,1964年生,存命人物","別人,漫画家,脚注ヘルプ,reflist,normdaten,manga-artist-stub,defaultsort",189,ほり のぶゆきは、日本の漫画家。兵庫県神戸市出身。法政大学卒業。学生時代は漫画研究会で活動。同期に永野のりこがいるが、当時は面識が無かった。1988年、『ビッグコミックスピリッツ』の第1回相原賞で「金のアイハラ賞」を受賞してデビュー。兄は『ビッグコミックスピリッツ』編集長の堀靖樹。1995年7月21日に『江戸むらさき特急』がオリジナルビデオ化されている。監督は俳優の山城新伍。
ほんまかずひろ,0,1365,34308431,,2010-10-03T18:18:55Z,true,プロジェクト:漫画家/日本の漫画家 は行,,,87,転送 プロジェクト:漫画家/日本の漫画家 は行#.E3.81.BB.E3.82.93.E3.81.BE.E3.81.8B.E3.81.9A.E3.81.B2.E3.82.8D
横須賀市,0,1368,91839961,,2022-10-07T17:57:20Z,false,,"神奈川県の市町村,横須賀市,日本の港町,中核市,三浦郡]]<!--横須賀町のカテゴリ-,1889年設置の日本の市町村,1906年設置の日本の市町村","日本の市,maplink2,人口統計,出典の明記,hidden_begin,hidden_end,main,表2列,column,columns-end,div_col,div_col_end,脚注ヘルプ,reflist,commonscat,multimedia,神奈川県の自治体,日本の中核市,日本50大都市,横須賀市の地域,normdaten,デフォルトソート",37,横須賀市は、神奈川県南東部の三浦半島に位置する市。中核市に指定されている。
山田南平,0,1369,91906328,,2022-10-11T05:37:55Z,false,,"日本の漫画家,神奈川県出身の人物,1972年生,存命人物","漫画家,脚注ヘルプ,reflist,normdaten,manga-artist-stub,defaultsort",129,山田 南平は、日本の漫画家。神奈川県出身。血液型はB型。既婚。1991年、『花とゆめプラネット増刊』春の号に掲載の「48ロマンス」でデビュー。以後、『花とゆめ』を中心とした白泉社の雑誌で活動。思春期の少年少女の成長を描いた『オトナになる方法』などを執筆した。
巻来功士,0,1371,90458197,,2022-07-12T14:59:23Z,false,,"日本の漫画家,長崎県出身の人物,1958年生,存命人物,原哲夫","存命人物の出典明記,reflist,normdaten,manga-artist-stub,defaultsort",14,巻来 功士は、日本の漫画家。
牧村久実,0,1372,87291829,,2021-12-31T18:05:32Z,false,,"日本の漫画家,日本のイラストレーター,存命人物,生年未記載","漫画家,notelist,reflist,normdaten,manga-artist-stub,defaultsort",264,牧村 久実は日本の漫画家、イラストレーター。東京都出身。血液型はA型。 趣味は散歩とゴルフ。虫と長い魚が嫌い。『おまじないコミック』で活動していた。『少女フレンド』で執筆し、同誌の休刊後は『デザート』でも作品を発表した。代表作は『ガラス色の瞳』『空においでよ』『毎日逢いたい』『天使の唄』など。講談社X文庫ティーンズハートでは小林深雪の小説の挿絵としても活躍していた。小林深雪が講談社青い鳥文庫で執筆している現在も、引き続き挿絵を描いている。また、自身の作品『ツインハート ツインゲーム』のイメージCDをリリースしたこともある。
月食,0,1373,92251756,,2022-11-03T05:46:33Z,false,,"月,月食,天文学に関する記事","redirect,main,脚注ヘルプ,reflist,commonscat,月,normdaten,defaultsort",110,月食とは地球が太陽と月の間に入り、地球の影が月にかかることによって月が欠けて見える現象のことである。月蝕と表記する場合がある。望の時に起こる。日食と違い、月が見える場所であれば地球上のどこからでも同時に観測・観察できる。
微分幾何学,0,1374,90709342,,2022-07-29T06:09:45Z,false,,"微分幾何学,数学に関する記事","出典の明記,main,normdaten,defaultsort",187,数学における微分幾何学とは微分を用いた幾何学の研究である。また、可微分多様体上の微分可能な関数を取り扱う数学の分野は微分位相幾何学とよばれることがある。微分方程式の研究から自然に発生したこれらの分野は互いに密接に関連しており、特に一般相対性理論をはじめとして物理学に多くの応用がある。これらは可微分多様体についての幾何学を構成しているが、力学系の視点からも直接に研究される。
